date,avgTemp,maxTemp,minTemp,rainfall,cost
20191012,17.9,24.8,11.9,0,6968
20191013,18,23.4,13.5,0,6968
20191014,15.9,22.3,10.6,0,6968
20191015,14.7,21.3,9.3,3.4,6826
20191016,13.3,18.8,8.5,1.2,6786
20191017,13.3,20.4,8.1,0,6626
20191018,14,19.9,9.5,0,6578
20191019,15.3,19.5,11,3.8,6531
20191020,16.2,22.6,11.6,0.2,6531
20191021,15.1,22.6,10.4,0,6531
20191022,15.3,23,9.5,0,6417
20191023,15.9,22.9,10.3,0,6291
20191024,16,20,12.1,0.1,6149
20191025,17.4,22.1,13.6,2.3,6014
20191026,16.9,22.7,12,0.3,5680
20191027,12.8,17,8.9,0,5680
20191028,10.7,17.4,5.4,0,5680
20191029,11.5,18.5,4.5,0.3,5710
20191030,13.2,18.8,8,0.7,5390
20191031,11.3,18.3,5.7,0,5327
20191101,13.3,20.7,6.1,0,5141
20191102,14.3,21.8,9,0,5027
20191103,13.5,19.9,7.7,0,5027
20191104,13.8,20.5,9.4,1.5,5027
20191105,12.5,18.9,7.6,0.2,5037
20191106,11.7,19.1,6,0,4841
20191107,11.3,18.6,5.5,0,4746
20191108,10.8,16.9,5.7,0,4739
20191109,7.8,15.3,2.3,0,4399
20191110,8.5,17.3,1.6,0.1,4399
20191111,9.4,15.8,3,8.5,4399
20191112,12.1,16.9,7.8,1.1,4299
20191113,9.7,16.6,4.8,0,4200
20191114,8.9,13.9,3.7,2.8,4275
20191115,3.7,8.6,-0.7,0,4262
20191116,7.2,14,-1,3.6,4345
20191117,10.3,17.1,5.1,0.2,4345
20191118,11,15.4,6.1,19,4345
20191119,8.7,16.4,3.4,11.6,4450
20191120,3.7,7,0.6,0.1,4519
20191121,2.6,8.9,-2.1,0,4645
20191122,5,12.2,-2.6,0,4605
20191123,9.3,17.3,2.8,0,4600
20191124,10.8,18.2,4.7,0,4600
20191125,12.8,19.6,7.4,1.2,4600
20191126,5.9,10.6,3.3,3.5,4655
20191127,7.7,13.5,2.6,0.5,4691
20191128,6.2,9.7,2.6,1,4756
20191129,4.7,10.4,0.3,3.1,4680
20191130,3.4,9.9,-1.2,0,4594
20191201,5.4,12.7,-1.5,0.1,4594
20191202,6.3,8.1,4.7,12.5,4594
20191203,3.6,6.8,0.2,0.2,4625
20191204,2.4,6.8,-2.7,0.5,4553
20191205,4.2,9.5,-0.3,0.1,4569
20191206,0.2,4.8,-4.4,0,4552
20191207,-3.2,2.3,-7.7,0,4552
20191208,0.1,6.1,-6.5,0,4552
20191209,1.4,8,-3.3,0,4552
20191210,3,10.1,-3.6,0.1,4651
20191211,6.5,13.4,1.5,0.4,4617
20191212,6.9,13.3,1.8,0.2,4650
20191213,1.7,6.1,-2.4,0,4693
20191214,1.6,8.1,-4.6,0.1,4680
20191215,4,9,-0.1,0.4,4680
20191216,4.7,12.4,-1.5,0,4680
20191217,7.1,14.1,1,0,4656
20191218,8.3,12.5,3.9,2.2,4632
20191219,4.6,8.5,1.8,0.4,4616
20191220,2.2,6.8,-1.3,0,4592
20191221,1,5.4,-3,0.1,4616
20191222,0.2,4.7,-4.1,0.1,4616
20191223,3,9,-1.1,0.1,4616
20191224,3.8,8.7,-1,0.7,4589
20191225,2.1,9,-2,0,4575
20191226,3.5,10.9,-3.2,0,4575
20191227,3.7,6.1,1.4,1.1,4495
20191228,0.6,5.1,-3.2,0,4474
20191229,0.5,7.5,-4.9,0,4474
20191230,2.6,6.6,-2.4,6.2,4474
20191231,5,9.8,0.1,0.9,4502
20200101,-3.8,0.4,-6.7,0.1,4547
20200102,-0.9,4.1,-6.5,0,4547
20200103,1.6,6.4,-2.6,0,4584
20200104,2.1,7.7,-2,0,4591
20200105,1.6,8,-3.4,0,4591
20200106,1.5,8.8,-4.5,0,4591
20200107,3.5,5.8,-0.4,10,4613
20200108,8.8,13.5,4.9,41.8,4627
20200109,5.4,11.5,3.2,4.5,4627
20200110,1.9,5.4,-1.2,0,4629
20200111,1,7.5,-3.6,0,4690
20200112,1.9,7,-2.4,0,4690
20200113,1.7,5.1,-0.6,0,4690
20200114,0.4,4,-2.7,0,4597
20200115,-0.2,4.7,-3.7,0,4592
20200116,-0.8,4.4,-4.9,0,4606
20200117,-0.3,5.8,-4.7,0,4584
20200118,0.8,6.9,-3.2,0.3,4584
20200119,1.4,7.4,-3.2,0.8,4584
20200120,2.3,7.2,-2.3,0.1,4584
20200121,2.6,7.1,-1.3,0,4605
20200122,0.6,7,-4.8,0,4629
20200123,3.2,5.9,0,4.2,4597
20200124,5.4,10.3,1.9,2.1,4597
20200125,4.5,10.6,-0.2,1.3,4597
20200126,5,9.3,1.5,0.1,4597
20200127,6.1,10.8,0.8,0.6,4597
20200128,5.9,8,4.2,15.2,4597
20200129,6.6,10.4,3.4,0.9,4708
20200130,5.7,9.7,2.7,0.6,4580
20200131,4.6,9.2,1.2,0.9,4574
20200201,3.2,8,-0.3,0,4550
20200202,2.6,8.1,-2.3,0,4550
20200203,2.5,8.1,-2.1,0,4550
20200204,1.6,5.9,-2.4,0,4468
20200205,0.5,6.6,-5.6,0.3,4437
20200206,-3.3,1.2,-6.9,0,4435
20200207,-3.9,2.2,-9.6,0,4418
20200208,-0.2,5.5,-6.3,0,4418
20200209,1.6,6,-2.1,0.2,4418
20200210,0.5,6.4,-5.4,0.1,4418
20200211,4.1,11.1,-1.5,0,4379
20200212,5.7,13.6,-2.7,0.1,4360
20200213,7.8,10.2,5.3,12.6,4360
20200214,8.3,12.7,3.9,0.1,4360
20200215,8,15.9,3.2,0,4336
20200216,9.6,16,3.5,1.5,4336
20200217,2,8.3,-1.8,6.5,4336
20200218,-2.8,-0.3,-4.9,1,4336
20200219,-1.4,4.2,-6.4,0,4315
20200220,2.4,9.4,-4.1,0,4339
20200221,5,12.4,-0.9,0,4339
20200222,7.1,14.2,-0.4,1.6,4356
20200223,6.4,10.2,2.1,1.6,4356
20200224,3.5,9.7,-1.7,0,4356
20200225,7.2,15,-1.3,0.2,4381
20200226,7.5,10,5.7,28.1,4396
20200227,7,11.9,3.1,1.5,4296
20200228,5.3,10.4,1.2,0.1,4296
20200229,4.5,6.8,1.7,2.7,4296
20200301,6.7,12.1,2.7,0,4296
20200302,6.9,11.8,2.2,0.1,4296
20200303,5.2,9.7,1.7,0.1,4376
20200304,6.1,12,0.1,0.1,4328
20200305,4.3,8.6,0.4,0,4311
20200306,2.4,8.4,-2.2,0,4311
20200307,3.9,12,-4,0,4326
20200308,5.4,10.5,0.7,1.6,4326
20200309,7.6,16.1,0.6,0,4326
20200310,8.8,14.8,1.6,3.2,4340
20200311,7.5,10,4.5,9.1,4331
20200312,4.9,9.7,0.6,0,4331
20200313,6.8,14.9,-1.5,0,4308
20200314,7.1,13.1,1.6,0,4308
20200315,5.1,10.3,-1,0,4308
20200316,5.4,11.3,0.5,0.3,4308
20200317,4.5,10.5,-1.7,0.3,4325
20200318,7.6,14,0.8,0.1,4325
20200319,9.8,18,1.8,0,4325
20200320,9.7,15.9,4.7,0,4297
20200321,9.5,15.7,3.1,0,4292
20200322,13.2,21.3,4.7,0.3,4292
20200323,12.3,18.6,6.4,0,4292
20200324,9.9,17.3,2.3,0,4292
20200325,9.5,17.3,2.3,0,4292
20200326,11.7,19.6,2.8,0,4292
20200327,13.3,18.2,8,7,4476
20200328,11.4,16.3,6.4,5.6,4476
20200329,7.2,11.4,3.5,0,4476
20200330,7.7,14.6,0.4,0.1,4476
20200331,10,16.9,4.2,0,4459
20200401,11.1,18.9,2.9,0,4430
20200402,10.8,17.4,5.7,0.7,4458
20200403,9.6,16.9,2.3,0,4458
20200404,10.8,18.2,3.3,0,4430
20200405,9.2,16.3,3.3,0,4430
20200406,7.2,14.2,0.3,0,4430
20200407,9.2,16.9,0.2,0,4439
20200408,11.8,18.9,4.6,0.1,4449
20200409,9.9,16,4.3,0.1,4449
20200410,8.9,15.6,1.7,0,4449
20200411,9.7,14.6,5.1,0,4449
20200412,8.8,13.6,4.2,2.2,4449
20200413,8.3,13.6,3.7,3.2,4449
20200414,9.5,16.3,3.8,0,4421
20200415,12.1,21.2,2.4,0,4421
20200416,12.3,20.5,4.8,0,4421
20200417,13.2,20.2,5.6,0,4421
20200418,11.7,15.4,8.9,14.1,4403
20200419,12.3,18.1,8,0.7,4403
20200420,10.8,14.4,7.9,18.5,4403
20200421,11.5,16.4,8.1,0.5,4403
20200422,9.2,14.1,5.2,0,4403
20200423,7.5,11.8,4.2,0,4419
20200424,8.7,14.5,3.4,0,4441
20200425,10.3,16.3,3.1,0,4552
20200426,14.1,21.2,6,0,4552
20200427,12.2,18.4,5.9,0.2,4552
20200428,11.5,18.1,4.8,0.1,4678
20200429,13.2,20.5,4.5,0,4909
20200430,15,22.9,7.3,0,5109
20200501,17.2,24.6,7.4,0,5109
20200502,21.1,27.5,14.9,0,5109
20200503,20.7,25.4,16.9,0.4,5109
20200504,18.4,21.8,15.8,13.4,5109
20200505,19.1,26.2,13.5,0,5312
20200506,15.4,19.6,12,1.3,5312
20200507,17.8,25.6,11.4,0,5605
20200508,17.1,23.6,10.4,0,6173
20200509,17.2,23.6,9.5,3.7,6411
20200510,15.8,18.3,13.5,33.7,6411
20200511,15.9,19.7,13.1,0.4,6411
20200512,18.3,24.6,12.5,0.3,4952
20200513,16.6,21.9,11.9,0.2,4926
20200514,16.3,23,9,0,4729
20200515,18.9,26.1,10.9,0,4614
20200516,16.1,19.2,14.5,18.2,4198
20200517,17.4,21.7,14.5,0.5,4198
20200518,19.3,25.2,15.1,0,4198
20200519,18.1,23.2,14.1,16.6,4324
20200520,13.7,17.3,10.8,8.7,4306
20200521,13.9,19.6,8.9,0.4,4349
20200522,15.6,21.3,9.7,0,4339
20200523,16.9,22.2,12.6,0.1,4415
20200524,18.3,24.2,12.7,0.1,4415
20200525,18.6,23.6,14.1,3.8,4415
20200526,17.8,22.4,14,0,4346
20200527,18.4,24.5,14.2,0.4,4449
20200528,18.5,24.5,13.4,0,4497
20200529,18.3,24.9,12,0,4450
20200530,19.4,26.3,12.8,0,4667
20200531,20.4,26.8,14.1,0,4667
20200601,20.1,25.3,14.7,2.1,4667
20200602,20.8,26,15.8,0.3,4770
20200603,19.5,25.4,13.4,0.5,4679
20200604,22,27.5,16.9,0.2,4565
20200605,24,29.9,18.8,0,4616
20200606,23.1,29.3,18.6,0,4438
20200607,21.9,27.7,17.6,0.6,4438
20200608,22,28.1,17.1,0,4438
20200609,24.1,31.4,17.1,0,4268
20200610,25.6,32.9,18.3,0,4212
20200611,25,32.1,19.8,11.8,4134
20200612,24.5,29.9,20.8,10.8,4103
20200613,23.3,27.6,20.3,11,4144
20200614,24,28.8,20,18.3,4144
20200615,23.9,28.2,20.8,18.4,4144
20200616,23.3,28.8,18.1,0,4281
20200617,23,28.9,17.7,0,4387
20200618,22.1,27.1,17.3,1.1,4325
20200619,19.9,22.4,17.8,18.6,4294
20200620,21.9,27.4,17.9,1.2,4339
20200621,22.4,27.5,18.3,0.1,4339
20200622,23.1,29.1,18.2,0.3,4339
20200623,24.1,31.1,17.5,0,4240
20200624,24.4,30.3,18.8,0,4336
20200625,22,24.6,20.2,19.1,4362
20200626,21.6,23.8,19.8,3.8,4411
20200627,22.9,27.6,19.4,0.3,4460
20200628,23.6,29.1,19.4,0.1,4460
20200629,23.8,29.2,19.3,0,4460
20200630,21.6,25.5,18.7,39.2,4442
20200701,20.8,23.8,18.5,27.9,4372
20200702,20.8,25.3,17.6,1.1,4329
20200703,22.4,27.9,17.4,0.2,4124
20200704,21.1,24.3,18.4,5.3,4083
20200705,21,25.2,18,0.5,4083
20200706,22.3,27,18.4,0.1,4083
20200707,23,27.4,19.2,4.9,4104
20200708,24,28.5,20.9,0.1,4125
20200709,24,29.3,19.8,0,4159
20200710,24.3,29.2,20,0.6,4086
20200711,23.6,27.2,21.4,32.2,4086
20200712,24,28.1,21,1,4086
20200713,21.1,23.3,18.8,28.9,4086
20200714,19.4,21.2,18.1,83.2,4238
20200715,19.6,21.6,18,8.7,4705
20200716,20.1,23.5,17.8,3.3,4714
20200717,21.9,27.3,17.7,0.7,4926
20200718,22.8,28.5,18.4,0.5,4988
20200719,22.7,26.9,18.9,0.3,4988
20200720,23.9,27,20.4,5.6,4988
20200721,25.2,28.8,22.4,8.4,5093
20200722,24.9,29.4,21.6,3.8,5212
20200723,22.7,24.8,21.4,30.6,5354
20200724,21.6,23.5,20.2,72,5613
20200725,21.3,23.6,19.4,24.2,5901
20200726,22.3,25.6,20.2,8.2,5901
20200727,23.1,27.4,20.3,1.5,5901
20200728,22.7,25.3,20.8,11.7,5774
20200729,23.4,26,21.5,13.2,5768
20200730,23.8,25.8,22.3,33.5,5626
20200731,24.2,27.5,22.2,32.7,5643
20200801,25.9,30.6,22.3,3.9,5708
20200802,26,30,23.3,9.8,5708
20200803,26.4,29.8,23.8,20,5708
20200804,26.3,29.3,23.9,25.1,5771
20200805,26.9,31.3,23.8,13.3,5681
20200806,26.5,29.5,24.3,18.4,5753
20200807,25.4,28.1,23.4,27.8,5775
20200808,23.9,26,22.4,43.8,5831
20200809,23.8,25.5,22.4,64.8,5831
20200810,26.1,29.6,23.4,23.8,5831
20200811,25.8,29.1,23.8,31,6216
20200812,25.8,29,23.7,32,6286
20200813,27,31,24.2,4.2,6534
20200814,28.1,32,24.9,0,7044
20200815,28.4,31.9,25.4,0.5,7032
20200816,28,31.8,24.9,8.5,7032
20200817,27.8,32.5,24,0,7032
20200818,27.7,32.6,24,0,7032
20200819,27.6,33,23.5,0,7051
20200820,27.6,33.4,22.9,0,7322
20200821,27.2,33,22.8,0.3,7928
20200822,26.1,30.8,22.6,1.1,8150
20200823,25.4,29.3,22.9,8.6,8150
20200824,25.7,30.8,22.1,1.1,8150
20200825,26.7,31.9,22,0,8416
20200826,28.2,33.5,23.4,0.3,9317
20200827,27.9,31.9,24.7,18.2,9398
20200828,27.4,30.8,25,11.9,9494
20200829,27.2,31.6,24.7,14.5,9699
20200830,26.8,31,24.3,12.9,9699
20200831,26.7,31.5,24,6.8,9699
20200901,25.7,29.3,23.3,2.7,9748
20200902,25.4,29.5,21.9,1.4,9594
20200903,24.5,26.5,23.1,48.6,9428
20200904,23.9,27.4,20.4,43.2,9067
20200905,22.8,28.3,18.2,0.1,9348
20200906,20.6,24.1,17.9,3.7,9348
20200907,20.1,22.8,17.9,14.1,9348
20200908,20.7,23.4,17.8,61.8,9657
20200909,23.5,27.7,19.6,0.3,9738
20200910,21.7,26.3,18.6,7.9,9980
20200911,22.2,27.2,18.7,0.7,10160
20200912,21,24.6,18.6,7.7,10356
20200913,19.9,22.9,17.9,9.2,10356
20200914,20.2,24.7,17.3,1.2,10356
20200915,20.9,26.4,16.9,0,10480
20200916,21.8,27.2,17.4,0,10839
20200917,21.3,24.1,19.6,3.2,11241
20200918,20.6,23.7,18.1,1.7,11476
20200919,19.6,24.5,15.4,0.9,11600
20200920,19.1,25.6,13.7,0.9,11600
20200921,18.3,25,12.9,0,11600
20200922,17.2,23.7,11.5,0,11682
20200923,17.8,23.3,13.7,0,11876
20200924,18.2,22.9,13.7,0.1,11633
20200925,19.4,24.4,15.6,0.7,11954
20200926,19.3,24.7,14.6,0.9,11728
20200927,18.7,24.2,14.6,0.4,11728
20200928,18.5,24.4,13.6,0.2,11728
20200929,17.5,24.4,12.4,0,11828
20200930,17.6,24.4,12,0,11883
20201001,18.1,24.2,13.6,1.2,11883
20201002,18.3,23.8,13.8,0,11883
20201003,19.5,24.6,14.8,0.2,11883
20201004,19.6,24.2,16.8,2.7,11883
20201005,18.3,22.3,14,0.4,11883
20201006,14.1,19.7,8.7,0,11657
20201007,13.8,20.3,8.2,0,10911
20201008,15.8,21.8,10.1,0,10689
20201009,16.6,22.1,11.8,0,10418
20201010,16.7,22.3,11.4,0,10418
20201011,16.5,22,11.5,0,10418
20201012,16,21.4,11.3,0,10418
20201013,16.3,22.4,12,0,9761
20201014,13.6,19.4,9,0,8658
20201015,12.9,19.7,7.6,0,8341
20201016,12.3,19.3,6.8,0,7568
20201017,11.8,16.6,7,0,7211
20201018,12.5,19.6,7.2,0.1,7211
20201019,12.5,20.4,5.9,0,7211
20201020,13.2,21.1,7.1,0,6521
20201021,13.3,21.7,6.9,0,5870
20201022,13.2,17.6,9.1,6.3,5555
20201023,13.6,18.5,9.7,0.8,5250
20201024,10.4,15.2,6.7,0,5243
20201025,9.6,15.3,4.1,0,5243
20201026,12,19.6,5.3,0,5243
20201027,11.9,19.8,5.6,0,5209
20201028,12.6,20.5,6.1,0,4956
20201029,13.8,20,8.7,0,4755
20201030,10.3,17.6,4,0,4635
20201031,10.7,18.4,4,0,4387
20201101,11.6,18.4,5.1,0,4387
20201102,12.5,14.5,10,3.4,4387
20201103,11.4,17,5.6,0.5,4283
20201104,6.9,10.8,2.7,0.4,4149
20201105,5.4,12.1,0.1,0,3994
20201106,8.5,16.1,0.1,0,3684
20201107,12.4,16.4,8.7,0,3534
20201108,13.9,20.3,8.5,0,3534
20201109,10,16,4.7,0,3534
20201110,6.9,12.3,0.9,0,3482
20201111,7.6,14,2,0,3224
20201112,7.7,16.2,1.2,0,3371
20201113,9.1,18.2,1.8,0,3328
20201114,10.2,18.6,3.4,0,3269
20201115,10.6,18.6,4.4,0,3269
20201116,11,18.6,5.1,0,3269
20201117,11.8,19,5.7,0,3016
20201118,14.6,19.6,9.5,1.7,3086
20201119,17.6,21,13.7,2.6,3037
20201120,16.8,22,11.1,28,2966
20201121,7.4,11.3,3.9,0,2991
20201122,7.4,13,0.6,0.1,2991
20201123,8.2,10.6,5.3,2.2,2991
20201124,4.4,8.8,0.7,0,3097
20201125,4.8,10.6,0.7,0,3080
20201126,5.6,12,0.3,0,3080
20201127,6.8,12.3,2.6,0.1,3166
20201128,6.2,10.2,2.7,0,3050
20201129,2.9,6.2,0.3,0,3050
20201130,2.4,6.4,-1.1,0,3050
20201201,2,7.3,-2.3,0,3039
20201202,1.9,8.5,-3.7,0,2988
20201203,3.4,9.2,-1,0,2957
20201204,2.6,7.6,-1.3,0,3024
20201205,1,6.8,-3.7,0,3024
20201206,2.2,8.3,-3.2,0.1,3024
20201207,3.5,9.9,-1.7,0,3024
20201208,4,9.5,-1,0,3004
20201209,0.9,6.1,-3.1,0,2908
20201210,1.5,8.4,-5.1,0,2877
20201211,5.1,10.4,1.5,0,2958
20201212,5.6,10.9,1.2,0,2948
20201213,4.2,8.8,-0.7,0,2948
20201214,1.3,7.3,-3.2,1.9,2948
20201215,-4.2,-1.1,-7.2,0,2970
20201216,-5.5,-1.2,-9.4,0,2928
20201217,-5.3,-0.8,-9.1,0,2859
20201218,-3.6,2.4,-9.3,0,2807
20201219,0,5.2,-5,0.2,2855
20201220,-2.8,1.7,-7,0,2855
20201221,-2.1,3.8,-6.9,0,2855
20201222,-0.5,5.7,-6.3,0,2791
20201223,1.3,7.6,-3.9,0,2778
20201224,3,9,-2.9,0,2722
20201225,4.3,9.4,-0.2,0,2740
20201226,0.6,5.1,-3.6,0.1,2740
20201227,1.6,8.4,-4,0,2740
20201228,3.6,8.3,-0.6,2.2,2740
20201229,4.6,12.2,-0.1,0.1,2755
20201230,2.3,8.8,-2.1,1.8,2870
20201231,-6.5,-0.9,-9.3,1.2,2790
20210101,-6.1,-1.2,-11.5,0.2,2921
20210102,-3,1.9,-8.7,0.2,2921
20210103,-2.5,1.6,-6.6,0,2921
20210104,-3,1.3,-7.3,0,2921
20210105,-1.7,4.2,-7.6,0,2936
20210106,-2,2.2,-6.9,0.1,2953
20210107,-5.1,-0.4,-10.2,0.9,2968
20210108,-10.3,-3.6,-14.3,1.1,2976
20210109,-11.9,-7.1,-16.3,0,2982
20210110,-9.9,-4.2,-15.5,0.1,2982
20210111,-6.6,-0.4,-13.4,0,2982
20210112,-5.1,-1.1,-9.2,0,3019
20210113,-2.5,3.1,-8.9,0.4,3019
20210114,3.2,10.1,-4,0,3000
20210115,3.2,10.3,-2.6,0,2999
20210116,6.1,13.5,-1.1,0,2999
20210117,-0.4,4.7,-4.3,0,2999
20210118,-3.3,0.6,-7.4,0.2,2999
20210119,-1.7,3.9,-6.2,1.5,3007
20210120,-4.7,1.4,-9.9,0,3007
20210121,-0.5,8.6,-8.4,0,3025
20210122,4.9,10.4,-1.4,4.3,3025
20210123,7,10,4.7,1.2,3054
20210124,7.7,10.7,5.1,2.3,3054
20210125,6.7,11.9,2.5,0.1,3054
20210126,6.2,12.7,1.4,0,3065
20210127,5.1,7.5,2.6,5.9,3065
20210128,3.5,8.6,-0.4,0,3057
20210129,-0.5,6.7,-5.9,1.1,3134
20210130,-5.3,-1.2,-8.6,0.1,3246
20210131,-0.2,7.4,-8,0.1,3246
20210201,3.5,10.9,-4.5,0.6,3246
20210202,6.9,11,2.4,8.1,3300
20210203,-2,3.8,-4.8,0,3340
20210204,-1.7,3.5,-7.5,0.8,3401
20210205,0,4.3,-4.4,0.8,3399
20210206,1.5,7.8,-5.1,0,3518
20210207,5.5,11.7,-1,0,3518
20210208,5.7,11.4,0.3,0,3518
20210209,-0.7,3.2,-3.7,0,3610
20210210,0,6.3,-5.9,0,3637
20210211,2.8,9.5,-3.6,0,3668
20210212,4.7,11.2,-1,0,3668
20210213,6.1,15.2,0,0,3668
20210214,6.6,16.5,-1.1,0,3668
20210215,8.4,14.5,2.7,2,3668
20210216,3.6,8.6,-2,0.6,3704
20210217,-1.8,3.1,-5.5,1.2,3704
20210218,-5.8,-3.1,-7.6,0.5,3704
20210219,-4.2,0.2,-8.6,0.1,3756
20210220,2.7,10.1,-6.1,0,3826
20210221,9.6,16.7,3,0,3826
